ID,A,B,感情,対話行為
1_11117,満員電車に乗ったらマスクをしていない人がいたんだよね。,コロナが流行ってる中でマスクは最低限のエチケットだよね。,嫌悪感を抱く,自己開示
1_11149,レストランに行ったら店員に横柄な態度取ってる人がいました。,店員かわいそうですね。,嫌悪感を抱く,自己開示
1_11181,目の前を歩いてる人が道に唾を吐いてた。,嫌なもの見たね。,嫌悪感を抱く,自己開示
1_11213,昨日人気の日帰り温泉に行ったんですけどね。,へえ、楽しそうですね。,嫌悪感を抱く,自己開示
1_11245,最近「ありがとう」を言わない人、増えたと思いませんか？,そうですか？気が付きませんでした。,嫌悪感を抱く,確認
1_11277,自分は客だぞって威張る人って、私嫌いなんです。,解ります、何なんでしょうねえ。,嫌悪感を抱く,質問(What)
1_11309,隣の席の子に時々文房具を貸すことがあるんだけど、忘れずに返してくれることがあまりないんだよね。,あー、それ嫌だよね。こちらか言うと、何だか催促しているみたいになるし。,嫌悪感を抱く,自己開示
1_11341,男友達なんだけど、彼女といるのに通りすがる女子をチラチラ見る人がいるんだよね。,わぁ、それってすごく嫌じゃない！,嫌悪感を抱く,質問(YesNo)
1_11373,犬の散歩をしていたとき、道路にガムを吐き捨てる人を見かけました。,それはいけないですね。,嫌悪感を抱く,自己開示
1_11405,夫が寝ているときに歯ぎしりしているんだけど。,歯ぎしりって自覚がないからなかなか直らないよね。,嫌悪感を抱く,自己開示
1_11437,彼氏が下に落ちたものでも拾って食べるんです。,それって屋外でもですか？,嫌悪感を抱く,質問(YesNo)
1_11469,お風呂の排水溝って髪の毛がたくさんたまらない？,掃除してもすぐにたまるよね。,嫌悪感を抱く,応答(平叙)
1_11501,友達が汚い言葉を平気で使うんですよ。,言われてる側もいい気分しないですよね。,嫌悪感を抱く,自己開示
1_11533,黒人に警官が暴行を加えたというニュースを見ました。,最近多いですよね、人種差別による事件。,嫌悪感を抱く,自己開示
1_11565,駅のトイレって汚いところ多くないですか？,ありますよね。やたらゴミが散らばっていたり。,嫌悪感を抱く,応答(平叙)
1_11597,合コンで会った男が、馴れ馴れしくボディタッチしてきたの。,会ってすぐにそういうことされると、逆に嫌だよね。,嫌悪感を抱く,自己開示
1_11629,年末が近づいてきたから、仕方がなく換気扇の掃除をしようと思ったんだけどさー。,年末かー、早いよね！換気扇掃除って大変だよねー。,嫌悪感を抱く,自己開示
1_11661,この前、家の外にミノムシが大量発生したんです！玄関のドアとか家の壁とか、あちこちにくっついてたんですよ！,ええー！そんなことあるんですか？！そのミノムシ、どうしたんですか？,嫌悪感を抱く,質問(What)
1_11693,この前、知り合いに会ったときに、いやーな思いをしましたよ。,どうしたんですか？態度が変だったとか？,嫌悪感を抱く,質問(What)
1_11725,今朝会社に来る途中に歩きタバコをしている人を見ました。,最悪ですね。,嫌悪感を抱く,自己開示
1_11757,何かと人の悪口ばかり言う女友達がいるんですよ。,嫌ですよね。,嫌悪感を抱く,自己開示
1_11789,ガスライティングという集団ストーカー行為があると知って嫌悪感を抱いたわ。,映画のガス燈からきてるやつね。,嫌悪感を抱く,自己開示
1_11821,新しいマンションに引っ越してきたけど、ゴミ捨て場が荒れ放題なんだ。,どんな風に荒れてるの？,嫌悪感を抱く,質問(What)
1_11853,白いご飯に、お母さんの黒い髪の毛が絡まってて、吐きそうになったよ。,仕方ないとは言え、気持ち悪いよね。,嫌悪感を抱く,自己開示
1_11885,うちの旦那は、朝の支度のときに、家の洗面所で眉間の眉毛抜いてるの。,身だしなみに気をつけてて、いい旦那さんじゃん。,嫌悪感を抱く,自己開示
1_11917,結婚してから、夫にくっついて釣りに行くようになったけど、生き餌だけは全然慣れないわ。,生き餌って、ミミズみたいなやつ？,嫌悪感を抱く,質問(YesNo)
1_11949,買い物行ったんですけど、お店に入ったら怒鳴っている人がいて・・・。,お店に苦情でも言っていたんでしょうか？,嫌悪感を抱く,質問(YesNo)
1_11981,歩きスマホをしてる人めがけて突進する老人を見かけてさ。,そんなことする人がいるの？,嫌悪感を抱く,質問(YesNo)
1_12013,合唱コンクールで嫌なタイプの人がいるんだ。,どんなタイプの人？,嫌悪感を抱く,質問(What)
1_12045,主人が足音を大きく立てて歩くのよ。,結構生活している中で気になる？,嫌悪感を抱く,質問(YesNo)
1_12077,この前職場の上司がひどくって、ああいう人、受け付けないわ。,何があったの？,嫌悪感を抱く,質問(What)
1_12109,観光地で、撮影禁止の場所ってあるでしょ？,うん、札が立ってるの見たことあるよ。,嫌悪感を抱く,応答(平叙)
1_12141,友達が事あるごとに差別的な発言をします。しかも声が大きいので周りに聞こえそうで嫌なんです。,お友達は、空気が読めない人なんでしょうか。,嫌悪感を抱く,質問(YesNo)
1_12173,一人暮らしの友達の家でトイレを借りたら、あまりにも汚くってびっくりしてしまいました。,一人暮らしだと、掃除の習慣がない人だと汚そうですね。,嫌悪感を抱く,自己開示
1_12205,痩せたいって言いながら、ご飯もおやつもしっかり食べる人っていますよね。,そういう人ってたいてい、太ってないですよね。,嫌悪感を抱く,自己開示
1_12237,芸能人って、逮捕とかされたり問題を起こしても、結局しれっと復帰しますよね。,そうね～。謹慎すればなかったことになる感じだよね。,嫌悪感を抱く,あいづち
1_12269,SNSの情報を鵜呑みにして、すぐに拡散してしまう人に嫌悪感を抱くよ。,あ、それ、わかる。,嫌悪感を抱く,自己開示
1_12301,馴れ馴れしい人って、わたし、苦手。,わたしも。,嫌悪感を抱く,自己開示
1_12333,仕事の愚痴聞いて欲しいんだけれど、商品のストックが整理整頓されずに、適当にしまわれているんだよね。いつもそれ見て嫌になっちゃうわ。,整理整頓されていないのは嫌だね。出しずらいだろうし。,嫌悪感を抱く,自己開示
1_12365,SNSで芸能人の悪口を投稿している人を見て、嫌な気持ちになったよ～。,嫌だよね。平然と人を傷つけられる人の気が知れないわ。,嫌悪感を抱く,自己開示
1_12397,昨日行ったレストラン、味は良かったんだけどお手洗いがすごく汚かったのよね。,あ～、それ私ちょっと嫌かも。,嫌悪感を抱く,自己開示
1_12429,うちの会社、考え方が古い会社だからさ、未だに女子社員はバレンタインにチョコを要求されるんだよね。,うわ、今時、それはないわ～。,嫌悪感を抱く,自己開示
1_12461,今日さ、スーパーで、値引きシールを他の商品から取って、勝手に貼りかえてる人を見ちゃった！,ええ！？そんなことする人いるの！？,嫌悪感を抱く,質問(What)
1_12493,今日、ランチのときにサラダ頼んだら、虫が入ってたの。わたし、虫、苦手なのに！,うわ、虫、苦手じゃなくても、それは嫌だよ！,嫌悪感を抱く,質問(YesNo)
1_12525,わたしさ、ガムを噛むときに、くちゃくちゃと音を立ててガム食べる人、嫌いなんだよね。,いるよね、そういう人！なんか汚い。,嫌悪感を抱く,自己開示
1_12557,友人はご主人の不倫で離婚をしてしまいました。その時は気の毒にって思っていたんです。,不倫ってそんなによくあるのでしょうか。,嫌悪感を抱く,質問(YesNo)
1_12589,友達が彼氏に殴られてショックを受けて、夜中に泣いてうちへ来ました。,夜中ですか！びっくりですね。,嫌悪感を抱く,質問(YesNo)
1_12621,会社に行くのが最近辛いです。,何かあったんですか。,嫌悪感を抱く,質問(What)
1_12653,虫って気持ち悪いじゃん。,どこが嫌いなの？,嫌悪感を抱く,質問(What)
1_12685,トマトってなんであんなにおいしくないんだろ。,どこが嫌いなの？,嫌悪感を抱く,質問(What)
1_12717,離婚は絶対したくない。,まあできればしたくはないよね。,嫌悪感を抱く,自己開示
1_12749,クーポンが使えると書かれているコースでネット予約したのに、お店に行くと使えなかったんだ。,え～詐欺じゃん。残念だったね。,嫌悪感を抱く,自己開示
1_12781,子供に虐待をしたカップルの裁判で、お互いに罪を擦り付けるような発言をしているんだよね。それを見て腹が立っているわ。,え～ひどいね。どちらも非を認めてないの？,嫌悪感を抱く,自己開示
1_12813,犬の散歩してる人が、自分の犬を蹴ったりしてるのを見ました。,ひどいですね。,嫌悪感を抱く,自己開示
1_12845,旦那が食べ終わった茶碗に、いっつもご飯粒が残ってるんですよね。,気になりますね。,嫌悪感を抱く,自己開示
1_12877,夫が験を担いでもう2週間もひげをそってないんです。,それは考え物ですね。,嫌悪感を抱く,自己開示
1_12909,スーパーの果物売り場で、リンゴを一つ一つ手に取って品定めしている人がいて。,ああ、気になりますね。,嫌悪感を抱く,自己開示
1_12941,花火大会に行ったら、帰りにゴミ箱がすごいことになっていて。,どうなってたんですか？,嫌悪感を抱く,質問(What)
1_12973,週末に登山に行ってきたよ。,今、紅葉の季節だから気持ち良かったんじゃない？,嫌悪感を抱く,質問(YesNo)
1_13005,私の真似して同じものばかり買う友達がいるんだよね。,あなたに憧れてるんじゃない？,嫌悪感を抱く,質問(YesNo)
1_13037,有休を取る日は確かに自由だけれど、皆が忙しそうにしてる今に取るなんて非常識だと思わない？,そうね、その辺りは気を使ってほしいわよね。,嫌悪感を抱く,応答(平叙)
1_13069,東京の下町って、ママチャリ軍団がたくさんいるんだよ。横に2列3列に並んで道路を走ってるツワモノとかね。,そんな人達がいるんだね。誰も注意しないのかな。,嫌悪感を抱く,自己開示
1_13101,今日は帰りの電車で座れたよ。,ラッキーだったね。,嫌悪感を抱く,自己開示
1_13133,仕事中にタバコ休憩を入れる人がいるじゃない？,いるねー。頻繁に休憩されるとイラッとするよね。,嫌悪感を抱く,応答(平叙)
1_13165,レストランで食事をしてきたんです。,何を食べたの？,嫌悪感を抱く,質問(What)
1_13197,酔うと人格が変わる友人がいるんですよ。,どう変わるんですか？,嫌悪感を抱く,質問(What)
1_13229,陰口をたたく人に嫌悪感を抱きます。,誰かが陰口をたたいたのですか？,嫌悪感を抱く,質問(What)
1_13261,子どもが電車の手すりをなめようとしていたんです。,手すりって色々な人が触っているし汚そうですよね。,嫌悪感を抱く,自己開示
1_13293,魚市場でマグロの解体ショーを見に行きました。,目の前でさばいてもらうと迫力があるでしょうね。,嫌悪感を抱く,自己開示
1_13325,初詣に行ってきたけど、犬連れで神社に来てる人がいて、ちょっと微妙な気持ちになったよ。,犬を連れてきちゃいけないの？,嫌悪感を抱く,質問(YesNo)
1_13357,お正月に親戚が集まると、いつも妹のところに、子どもはまだかって言ってくる親戚がいて嫌になる！,そんな人がいるの？,嫌悪感を抱く,質問(YesNo)
1_13389,塾の壁にテストの順位表が張り出されていて、嫌な気分になるよ。,どういったところが嫌なの？,嫌悪感を抱く,質問(What)
1_13421,後輩と一緒にランチしたんだけどスマホばかり見てるのよ、ちょっと嫌悪感を感じちゃったわ。,先輩とランチしてるときにスマホばかり見るって、すごく失礼なことだよね！,嫌悪感を抱く,自己開示
1_13453,寝たかったのに、隣の席の人が飛行機の窓の扉を閉めてくれなかったんだ。,それは辛かったね。結局、眠れたの？,嫌悪感を抱く,自己開示
1_13485,友達が、パイロットの試験に合格したことを、自慢してくるんだ。,お友達、かなり嬉しいんだろうね。,嫌悪感を抱く,自己開示
1_13517,ルーブル美術館のスタッフさんがさ、やる気なさげで何だか嫌だったよ。,そうなんだね。ちゃんとしてそうなイメージだけどね。,嫌悪感を抱く,あいづち
1_13549,ギリシャのホテルで、英語が通じるって聞いていたんだけど、全く通じなかったの。,それはとても困りましたね。大丈夫でしたか？,嫌悪感を抱く,自己開示
1_13581,娘に外国人の彼氏ができたみたいだけど、大丈夫かしら？,そうなんですね。娘さん、国際的ですね。,嫌悪感を抱く,応答(YesNo)
1_13613,フランス人ってさ、天気によって感情が変わる人多いから、困るんだよね。,そうなんだね。日本にもたまにいるよね。,嫌悪感を抱く,あいづち
1_13645,私の耳が聴こえないと思って、子供たちが悪口を言ってたんですよ。,それはひどいですね。,嫌悪感を抱く,自己開示
1_13677,電車の扉付近から一切動かない人がいたんだ。,それはちょっと迷惑だよね。,嫌悪感を抱く,自己開示
1_13709,犬の散歩中に分を持ち帰らない人がいたんだ。,それはマナー違反だよね。,嫌悪感を抱く,自己開示
1_13741,ガムを吐き捨てている人がいたんだよ。,それはちょっと嫌だね。,嫌悪感を抱く,自己開示
1_13773,近所に住んでるママ友がね、会うたびに持ち物自慢してくるんだー。,うわー、そんな人いるんだ！,嫌悪感を抱く,質問(YesNo)
1_13805,さっきランチを外で食べてきたんだけど、嫌な気分になって帰ってきたよ。,何があったの？,嫌悪感を抱く,質問(What)
1_13837,居酒屋にバイトに行ってるけど、酔っ払ってお店で粗相する人がたまにいるの。,うわ、嫌だねー。でも、お酒の場だと、そういう場面もよくあるのかな。,嫌悪感を抱く,自己開示
1_13869,今日は、バイト先で嫌な客を見ちゃった。,どんなお客さんだったの？,嫌悪感を抱く,質問(What)
1_13901,うちで保護してる猫のうんちから、寄生虫が出た！,えー！大丈夫なの？,嫌悪感を抱く,確認
1_13933,映画の中で窓から老人を車椅子ごと放り投げたナチス親衛隊に嫌悪感を抱いたわ。,本当に、すごい残酷なことするよね。,嫌悪感を抱く,自己開示
1_13965,パリのディズニーランドで列に並んでる時タバコ吸い始めたカップルがいたのよ。,夢の国では禁止よね。子供も並んでるんだし。,嫌悪感を抱く,自己開示
1_13997,私の彼氏、テレビに映った人に、平気でブスとかダサいとか言うから嫌なんですよね。,うわ、それは良くないね。人の外見をあれこれ言うもんじゃないよ。,嫌悪感を抱く,自己開示
1_14029,泊まったホテルのお風呂、あんまり掃除が行き届いてなかった。,折角お金出してそれは残念だね。,嫌悪感を抱く,自己開示
1_14061,ママ友の集まりに出席したんだけど、悪口ばかりで嫌だったな。,それは嫌だね。誰の悪口を言っていたの？,嫌悪感を抱く,自己開示
1_14093,みんなでバザーの片づけをしていたのに、手伝わない保護者の人たちもいたんだ。,保護者も人それぞれだろうからね。,嫌悪感を抱く,自己開示
1_14125,運動会で、周りを気にせず撮影している保護者がいたんだ。,それは迷惑だっただろうね。,嫌悪感を抱く,自己開示
1_14157,地域の運動会準備は、役員がすることになっているんだけど、全然集まらなかったの。,それはとても大変だったね。,嫌悪感を抱く,自己開示
1_14189,公園に行ったら、鳩に餌をあげている人がいたんだ。禁止されているのにさ。,そうだったんだ。困った人だね。,嫌悪感を抱く,自己開示
1_14221,子供がブランコに乗りたがったんだけど、他の子がずっと遊んでいて中々代わってくれなかったの。,そうだったんだ。困ったね。,嫌悪感を抱く,あいづち
1_14253,デリバリーの人が、かなり時間オーバーしてきたんだけど、全然謝らなかったんだよ。,それは常識がないよね。,嫌悪感を抱く,自己開示
1_14285,母が病院で寝たきりなんだけど、つねられた跡があったんだ。,本当に？虐待なのかな。,嫌悪感を抱く,質問(What)
1_14317,半年前の検査で、どうやら父親の肺がんが見落とされていたみたいなんだ。,そんなことがあったの？ひどいね。,嫌悪感を抱く,質問(YesNo)
1_14349,父が入院しているんだけど、看護師さんが父を適当にあしらってたんだ。,そんな看護師さんいるんだ。嫌だね。,嫌悪感を抱く,自己開示
1_14381,学校の歯科検診では虫歯がなかったのに、歯医者さんで定期健診受けたら虫歯がいくつもあったのよ。,そんなこともあるんですね。,嫌悪感を抱く,自己開示
1_14413,コンビニで無料券を使ったら、店員さんに嫌な顔をされたんだ。,それはひどいね。,嫌悪感を抱く,自己開示
1_14445,エステサロンに行ったら、高い商品を無理やり勧められたの。,それは嫌でしたね。,嫌悪感を抱く,自己開示
1_14477,うちの会社、社内に汗臭い人がいるんだよね。,うわ、汗臭いの嫌だなぁ。,嫌悪感を抱く,自己開示
1_14509,電車のつり革って、汚くない？,どうなんだろう？でも、電車が揺れたら、無意識につかまっちゃわない？,嫌悪感を抱く,質問(What)
1_14541,うえー。テイクアウトの料理頼んだら、髪の毛が入ってたよー。,げげ。それは勘弁！,嫌悪感を抱く,自己開示
1_14573,この前テレビで芸人がたくさん出ていたんだけど、ある芸人の毒舌がかなりひどかったよ。,毒舌も芸風の1つだけど、やり過ぎてるのを見るのはちょっと嫌な感じがするよね。,嫌悪感を抱く,自己開示
1_14605,会社の後輩なんだけど、上司の前ではみょうに媚びを売る人がいるんだよね。,あー、そういう腹黒そうな人苦手！,嫌悪感を抱く,質問(YesNo)
1_14637,お店で食べたラーメンが美味しかったんだけど、中に髪の毛がはいってて、嫌だったな。,髪の毛かあ、お店の人に言った？,嫌悪感を抱く,質問(YesNo)
1_14669,自治会の会議で、お茶汲みの女性がいないから手伝って欲しいって言われたけど、用事があるって断ったわ。,忙しいの？,嫌悪感を抱く,質問(YesNo)
1_14701,回転寿司を食べに行ったとき、一度取った皿をレーンに戻している人がいました。,えー、それは嫌だ。,嫌悪感を抱く,自己開示
1_14733,食べる時にくちゃくちゃ音をたてる友人がいるんですよ。,最悪ですね。,嫌悪感を抱く,自己開示
1_14765,人のうわさ話とか陰口しか言わないママ友がいるんだけど、会うたびにすごく嫌悪感を抱いてしまうのよ。,私もそんな人には嫌悪感を抱いちゃうなぁ。なんでそんな人と会ってるの？,嫌悪感を抱く,自己開示
1_14797,たまに実家に赤ちゃんを連れて遊びに行きます。可愛がってくれるのはいいけどすごく嫌なことがあります。,どんな嫌なことがあるんですか？,嫌悪感を抱く,質問(What)
1_14829,ティッシュ配りでもらったティッシュを捨てている人がいたんだ。,ひどいことするね。,嫌悪感を抱く,自己開示
1_14861,体臭がひどい上司がいてさ。,それは嫌だね。,嫌悪感を抱く,自己開示
1_14893,バスの中で歯磨きしている人がいたんだ。,そんな人いたの？,嫌悪感を抱く,質問(YesNo)
1_14925,うちのクラスは仲が良くてしょっちゅうカラオケとかで集まるんだけど、毎回遅刻してくる子がいるのよ。,毎回なんだ、それは気になるわね。,嫌悪感を抱く,自己開示
1_14957,同僚の付き合いで合コンに行ってきたら、なんと既婚者の男が紛れ込んでたよ。,えー！びっくりだね。なんで、既婚者だって分かったの？,嫌悪感を抱く,自己開示
1_14989,混んでる電車で、ピリピリするのは仕方ないけど、喧嘩を始めるのは勘弁してほしいよ。,満員電車は、殺伐としていますよねー。,嫌悪感を抱く,自己開示
1_15021,食堂で納豆を食べてると、あからさまに嫌な顔する人がいて不愉快なんだ。,納豆って、嫌いな人は嫌いだからね。,嫌悪感を抱く,自己開示
1_15053,同僚がやり残した仕事を引き継ぐことになった～。最悪だ。,ドンマイ。引継ぎって途中からだから大変だよね。,嫌悪感を抱く,自己開示
1_15085,我が家の敷地内を歩く人がいるんだけど、それが地味に嫌なんだよね～。,え～！なんで敷地内を歩かれるのか理由は分かるの？,嫌悪感を抱く,質問(YesNo)
1_15117,同僚はトランスジェンダーで、もともと男性なのが気持ちは女性なんだけど、なんかハグしてきたり、ベタベタ触ったり、腕組んできたりするのがすごい嫌。,なんかそういうの好きそうだよね。,嫌悪感を抱く,自己開示
1_15149,友達はタラレバ話が好きなんだよね、意味がないからしたくないな、タラレバ話が始まったらうんざりする。,言ってる前にすれよって感じです。,嫌悪感を抱く,自己開示
1_15181,友達と話していると「でも」「だって」とか否定から入るんだよね、嫌な感じだよ。,いつも反対意見があるのかな?,嫌悪感を抱く,質問(YesNo)
1_15213,今日道端にタンを吐く人を見てしまいました。,いやですねえ。,嫌悪感を抱く,あいづち
1_15245,こないだ家の塀に靴をこすりつけてる人がいて。,何してたんですか？,嫌悪感を抱く,質問(What)
1_15277,高校生が道いっぱいに広がって歩いてて。,まわりが見えてないんでしょうね。,嫌悪感を抱く,自己開示
1_15309,公園のゴミ箱に、どう見ても家庭のごみが捨てられていました。,困った人がいますね。,嫌悪感を抱く,自己開示
1_15341,今日電車の中で大声でけんかしている人たちを見ました。,やな感じですねえ。,嫌悪感を抱く,自己開示
1_15373,しまっておいたジャガイモを出してみたらすっかり黒くかびちゃって。,あらら、それは大変。,嫌悪感を抱く,自己開示
1_15405,駅に行ったら、人身事故で電車が止まっていたんです。いつ運転再開かわからなくて。,電車が止まっていたんですね。,嫌悪感を抱く,質問(YesNo)
1_15437,新幹線に乗ってたら、前の席の人が急に座席を倒してきて、ムカッとしちゃった。,あれって驚くよね。,嫌悪感を抱く,自己開示
1_15469,ショッピングモールのフードコートって、落ち着かないよね！,そうだね。休日に混んでたりすると、特にね。,嫌悪感を抱く,応答(YesNo)
1_15501,ファミレスでパートしてるんだけど、ドリンクバーだけで何時間も居座る客がいるんだよ。,それは嫌だね。,嫌悪感を抱く,自己開示
1_15533,夏だから三角コーナーの生ごみが臭いなあ。,夏ってすぐににおってくるよね。,嫌悪感を抱く,自己開示
1_15565,友達が口を開けたまま物を食べるんだ。,くちゃくちゃ言っててマナーが悪いよね。,嫌悪感を抱く,自己開示
1_15597,友達に化粧品をおすすめしたら、すべてまねされたよ。,そこまでされるとちょっと嫌だよね。,嫌悪感を抱く,自己開示
1_15629,道端でたばこをポイ捨てする人がいたんだよ。,いまだにそんなことしている人いるんだ。ほかの人の気持ちも考えてほしいね。,嫌悪感を抱く,自己開示
1_15661,上司が部下に暴言を吐いているのを聞いて嫌悪感を抱きました。,そういうのって聞いてるほうが気分を害するのでやめてほしいですよね。,嫌悪感を抱く,自己開示
1_15693,タトゥーして温泉に入っている人を見かけたよ。,マナーとして温泉は遠慮してほしいよね。,嫌悪感を抱く,自己開示
1_15725,自宅のごみをコンビニに持ち込んで捨てているのを見たよ。,あれだけ注意書きが書いてあるのによく平気でそんなことできるよね。,嫌悪感を抱く,自己開示
1_15757,わたし上司っていらいらしているとすぐにため息をつくんだよね。,仕事も大変で疲れているのはわかるけど、こっちまで気分を害するよね。,嫌悪感を抱く,自己開示
1_15789,アパートのゴミ捨て場がよく散らかっています。袋の中に色んなゴミが混ざっていて収集してもらえないんです。,同じアパートだと困りますね。,嫌悪感を抱く,自己開示
1_15821,ねー聞いて！うちのマンションの隣人がね、いつも大音量でテレビ見るから、音漏れがすごいんだよ！,うわー、それは迷惑だねー。,嫌悪感を抱く,応答(平叙)
1_15853,家にムカデが出ました。,それは怖いですね。,嫌悪感を抱く,自己開示
1_15885,部活の後輩と付き合うのをやめました。,どうしたんですか、あんなに仲良かったのに。,嫌悪感を抱く,質問(What)
1_15917,電車で堂々と化粧をする人がいました。,ええ、あんな揺れたり他人がいたりする中で、できるんですか。,嫌悪感を抱く,質問(YesNo)
1_15949,うちの旦那、カップアイスを食べるときにふたをなめるんです。本当に気持ち悪い。,うわ～、うちの父がそうだったわ。あれって嫌だよね。,嫌悪感を抱く,自己開示
1_15981,ヒゲ剃らないまま出社する人がいるのよ。,そんな人いるんだ。,嫌悪感を抱く,自己開示
1_16013,映画館で咀嚼音がうるさい人がいたんだ。,それは集中できないね。,嫌悪感を抱く,自己開示
1_16045,電車で床に座っている人がいたんだ。,そんなことしてる人がいたの？,嫌悪感を抱く,質問(YesNo)
1_16077,この前レストランで肘をついて食事してる人見かけたんだよねー。,マナー悪いね。,嫌悪感を抱く,自己開示
1_16109,今、電車に乗ってるんだけどさ、香水の匂いがきつい女の人がいるんだよね。,うわ、想像したら吐きそうになった。,嫌悪感を抱く,自己開示
1_16141,ダイエットで断食を繰り返してたら、本当に食べられなくなってきちゃった。,え！？なんで？,嫌悪感を抱く,質問(What)
1_16173,うちの会社の上司、酒癖が悪いんだよね。,そうなの？最悪じゃん。,嫌悪感を抱く,質問(YesNo)
1_16205,リサイクルショップへ行ったら、店員の態度が悪かったんだ。,それは嫌だね。どんな感じだったの？,嫌悪感を抱く,自己開示
1_16237,昨日車を運転したんだけどね、夫が乗ってからずーっと寝ていたの,そうなの？ご主人、運転できるんでしょ？,嫌悪感を抱く,質問(YesNo)
1_16269,家族で車で出かけるとき、夫が子供向けの童謡を流してくれずに、ラジオばかり聞くの。,それはちょっと悲しいね。言ってもダメなの？,嫌悪感を抱く,自己開示
1_16301,救急車が来ても、意外と止まらない車、多いよね。,言われてみれば、確かにそうかもしれないね。,嫌悪感を抱く,自己開示
1_16333,バイト先の休憩室でね、みんなが店長の悪口を言ってたんだ。,そっか、なんか嫌だね。,嫌悪感を抱く,自己開示
1_16365,最近、父親と何だか話したくないんだ。,そっか。そろそろ反抗期？,嫌悪感を抱く,あいづち
1_16397,お見合いをした相手が、経歴を偽っていたんだ。,それは、ひどいね。,嫌悪感を抱く,自己開示
1_16429,彼女がさ、俺の誕生日を忘れてたんだよ。,そうなの？うっかりじゃないかな。,嫌悪感を抱く,質問(YesNo)
1_16461,夫の実家がある地域は、未だに男性第一主義なの。,未だにそういう地域があるんだね。,嫌悪感を抱く,自己開示
1_16493,欲しかったゲーム機が、フリマで高額転売されているんだ。,それはひどいね。,嫌悪感を抱く,自己開示
1_16525,話を盛りすぎる友達にうっかり騙されてしまいました。,話がオーバーな人ってどこにでもいます。,嫌悪感を抱く,自己開示
1_16557,魚焼きグリルを洗ってたら、夫が、実家では毎回は洗わなかったよ、なんて言うの。,えー！それは驚くね。,嫌悪感を抱く,自己開示
1_16589,一人暮らしの友人は、5キロのお米を買っても食べきれないんだって。,あんまり自炊していないのかもね。,嫌悪感を抱く,自己開示
1_16621,この前、娘の友達が集まってうちでお菓子を食べてたら、突然独り占めし始める子がいてさー。,あぁ、そういうタイプの子ってやっぱりまだいるんだねー。,嫌悪感を抱く,自己開示
1_16653,最近、マンションのエレベーターで乗り合わせる男の人の香水がすっごく強いの！,うわ、密室でそれはなかなかツライね。,嫌悪感を抱く,応答(平叙)
1_16685,電車で手で口を覆わずにくしゃみしている人を見たよ。,人がたくさんいる場所では配慮してほしいよね。,嫌悪感を抱く,自己開示
1_16717,バイトの先輩が、周りに聞こえるように人の悪口を言うよ。,周りの人が気分が悪くなるってわからないのかな。,嫌悪感を抱く,自己開示
1_16749,上司が仕事を教えてくれるのはありがたいんだけど、口臭がきついんだよね。,口臭がきついと、そっちに意識がいって全然集中できないよね。,嫌悪感を抱く,自己開示
1_16781,先輩は後輩の作った資料も、すべて自分が作ったかのように上司に報告するの。,人の手柄を横取りするなんて最低だね。,嫌悪感を抱く,自己開示
1_16813,芸能人が薬物乱用で逮捕されたというニュースを見ました。,最近薬物使用のニュース多いですよね。,嫌悪感を抱く,自己開示
1_16845,同僚さ、無神経に人の嫌なことズバスバ言うんだ、それがサバサバしたいい女だと思ってるみたい。,そういうことじゃないのにね。,嫌悪感を抱く,自己開示
1_16877,道に唾を吐く人って何なんですかね？,おじさんに多いですよね。最低ですよね。,嫌悪感を抱く,応答(平叙)
1_16909,酢豚にパイナップルって絶対入れる必要ないよね？,えっ、私は好きですけど。甘くて美味しいですよ。,嫌悪感を抱く,応答(平叙)
1_16941,家の隣の人が会っても挨拶をせず嫌な気持ちになります。,なぜ隣の人は挨拶をしないのですか？,嫌悪感を抱く,質問(What)
1_16973,同期が試合に負けると口が悪くなるんだ。,それは雰囲気が悪くなるよね。,嫌悪感を抱く,自己開示
1_17005,居眠りをいている国会議員がいるんだ。,それはひどいね。,嫌悪感を抱く,自己開示
1_17037,彼氏がブランドものばっかり買うのよ。,ブランドものばっかりはきついね。,嫌悪感を抱く,自己開示
1_17069,家の前の電柱のところにいつも犬の糞が落ちてるんだよね。,野良犬の仕業かな？,嫌悪感を抱く,質問(YesNo)
1_17101,大学の友達なんだけど、彼氏持ちなのに違う男の子とデートを重ねてるって聞いて、嫌悪感を抱いてしまったわ。,そのお友達が浮気してるってこと？,嫌悪感を抱く,質問(YesNo)
1_17133,いつも人の悪口言うママ友がいてね、もう嫌になってきちゃったよ。,そういう人いそうだね。,嫌悪感を抱く,自己開示
1_17165,昨日買い物に行ったら髪がぼさぼさのおじいさんがいたんだけど、すれ違ったら何とも言えない異臭がしてほんと嫌だった。,うわ～どうしちゃったんだろうね。,嫌悪感を抱く,質問(What)
1_17197,クラスメイトで、女子には冷たい感じで、男子にはかわい子ぶる子がいるんだよね。,わぁ、二面性があるの！それ嫌じゃない！,嫌悪感を抱く,質問(YesNo)
1_17229,よく自撮りした写真をSNSにアップしている人がいるじゃない？あれってちょっと嫌だな。,うんうん。自分に自信がなければできないよね。,嫌悪感を抱く,応答(YesNo)
1_17261,レストランに行くと、父が手を打ってお店の人を呼ぶんです。,ちょっと時代遅れな感じですね。,嫌悪感を抱く,自己開示
1_17293,演劇を見に行ったんですけど、芝居以外のことが気になっちゃって。,どんなことですか？,嫌悪感を抱く,質問(What)
